category,file,grid_size,dp_time,dp_comparisons,naive_time,naive_comparisons
animals,animals_1.txt,30x30,0.01905369758605957,92296,0.040293216705322266,25200
animals,animals_10.txt,30x30,0.018998384475708008,87584,0.034065961837768555,25200
animals,animals_100.txt,30x30,0.008996248245239258,68069,0.044374942779541016,25200
animals,animals_11.txt,30x30,0.006065845489501953,60047,0.023934364318847656,25200
animals,animals_12.txt,30x30,0.02606964111328125,89344,0.06665968894958496,25200
animals,animals_13.txt,30x30,0.012003898620605469,74927,0.0355527400970459,25200
animals,animals_14.txt,30x30,0.014000177383422852,101828,0.0549931526184082,25200
animals,animals_15.txt,30x30,0.016567707061767578,96945,0.040006399154663086,25200
animals,animals_16.txt,30x30,0.020997285842895508,77047,0.030202150344848633,25200
animals,animals_17.txt,30x30,0.025444984436035156,102593,0.043792009353637695,25200
animals,animals_18.txt,30x30,0.0059931278228759766,62369,0.03870987892150879,25200
animals,animals_19.txt,30x30,0.010999917984008789,85207,0.031078338623046875,25200
animals,animals_2.txt,30x30,0.008502721786499023,73408,0.05243182182312012,25200
animals,animals_20.txt,30x30,0.009998321533203125,70941,0.02515697479248047,25200
animals,animals_21.txt,30x30,0.02992868423461914,113395,0.06767821311950684,25200
animals,animals_22.txt,30x30,0.021941184997558594,78325,0.043225765228271484,25200
animals,animals_23.txt,30x30,0.01850414276123047,74969,0.03807377815246582,25200
animals,animals_24.txt,30x30,0.009991168975830078,59169,0.03594565391540527,25200
animals,animals_25.txt,30x30,0.008374452590942383,61935,0.02199721336364746,25200
animals,animals_26.txt,30x30,0.014062881469726562,68178,0.03812456130981445,25200
animals,animals_27.txt,30x30,0.008504629135131836,59145,0.03892946243286133,25200
animals,animals_28.txt,30x30,0.02019333839416504,83011,0.0425112247467041,25200
animals,animals_29.txt,30x30,0.022998571395874023,104168,0.06067538261413574,25200
animals,animals_3.txt,30x30,0.025005817413330078,88128,0.041881561279296875,25200
animals,animals_30.txt,30x30,0.015329837799072266,71569,0.038025617599487305,25200
animals,animals_31.txt,30x30,0.020999908447265625,83109,0.047482967376708984,25200
animals,animals_32.txt,30x30,0.019904136657714844,87228,0.04934406280517578,25200
animals,animals_33.txt,30x30,0.017510414123535156,75674,0.05199694633483887,25200
animals,animals_34.txt,30x30,0.014000654220581055,72091,0.04456925392150879,25200
animals,animals_35.txt,30x30,0.010707855224609375,76394,0.03442025184631348,25200
animals,animals_36.txt,30x30,0.02023148536682129,88892,0.05100655555725098,25200
animals,animals_37.txt,30x30,0.019004344940185547,119023,0.04329061508178711,25200
animals,animals_38.txt,30x30,0.013068914413452148,74454,0.05454397201538086,25200
animals,animals_39.txt,30x30,0.013000965118408203,84312,0.05614042282104492,25200
animals,animals_4.txt,30x30,0.0214691162109375,83943,0.038010597229003906,25200
animals,animals_40.txt,30x30,0.011996269226074219,86246,0.045995473861694336,25200
animals,animals_41.txt,30x30,0.013000011444091797,87957,0.05119824409484863,25200
animals,animals_42.txt,30x30,0.010000944137573242,78323,0.04534554481506348,25200
animals,animals_43.txt,30x30,0.009993553161621094,73065,0.0434880256652832,25200
animals,animals_44.txt,30x30,0.01099705696105957,52103,0.04602384567260742,25200
animals,animals_45.txt,30x30,0.009530067443847656,80556,0.025063753128051758,25200
animals,animals_46.txt,30x30,0.012957334518432617,90686,0.03830218315124512,25200
animals,animals_47.txt,30x30,0.01894092559814453,111504,0.05300021171569824,25200
animals,animals_48.txt,30x30,0.013278007507324219,79234,0.0635366439819336,25200
animals,animals_49.txt,30x30,0.011851787567138672,71111,0.05292844772338867,25200
animals,animals_5.txt,30x30,0.014000415802001953,96679,0.048526763916015625,25200
animals,animals_50.txt,30x30,0.013066768646240234,83054,0.03292274475097656,25200
animals,animals_51.txt,30x30,0.023933887481689453,99290,0.04357767105102539,25200
animals,animals_52.txt,30x30,0.00893545150756836,75963,0.041526079177856445,25200
animals,animals_53.txt,30x30,0.008503198623657227,70243,0.04100632667541504,25200
animals,animals_54.txt,30x30,0.006018400192260742,57623,0.03631997108459473,25200
animals,animals_55.txt,30x30,0.008509159088134766,76341,0.03699946403503418,25200
animals,animals_56.txt,30x30,0.007504940032958984,62237,0.04272866249084473,25200
animals,animals_57.txt,30x30,0.01300048828125,64090,0.054007768630981445,25200
animals,animals_58.txt,30x30,0.02771139144897461,100413,0.04649615287780762,25200
animals,animals_59.txt,30x30,0.02400374412536621,92493,0.0516352653503418,25200
animals,animals_6.txt,30x30,0.024997949600219727,93782,0.06325149536132812,25200
animals,animals_60.txt,30x30,0.03799295425415039,128116,0.05913424491882324,25200
