category,file,grid_size,dp_time,dp_comparisons,naive_time,naive_comparisons
animals,animals_1.txt,70x70,0.13286972045898438,743938,0.36748528480529785,137200
animals,animals_10.txt,70x70,0.11932134628295898,502974,0.27234315872192383,137200
animals,animals_100.txt,70x70,0.10343146324157715,505035,0.30170631408691406,137200
animals,animals_11.txt,70x70,0.1369457244873047,538048,0.3150520324707031,137200
animals,animals_12.txt,70x70,0.11752510070800781,530753,0.2822885513305664,137200
animals,animals_13.txt,70x70,0.13179922103881836,534893,0.27418088912963867,137200
animals,animals_14.txt,70x70,0.12940144538879395,614967,0.310330867767334,137200
animals,animals_15.txt,70x70,0.11151719093322754,554767,0.3185276985168457,137200
animals,animals_16.txt,70x70,0.13128113746643066,507376,0.2667043209075928,137200
animals,animals_17.txt,70x70,0.13322210311889648,585056,0.3783149719238281,137200
animals,animals_18.txt,70x70,0.08411478996276855,427473,0.20077252388000488,137200
animals,animals_19.txt,70x70,0.16365361213684082,596566,0.3172612190246582,137200
animals,animals_2.txt,70x70,0.17111897468566895,564254,0.27553868293762207,137200
animals,animals_20.txt,70x70,0.09189677238464355,386022,0.25641798973083496,137200
animals,animals_21.txt,70x70,0.15381264686584473,588459,0.3271291255950928,137200
animals,animals_22.txt,70x70,0.21777081489562988,696723,0.36009693145751953,137200
animals,animals_23.txt,70x70,0.12712597846984863,536192,0.2717549800872803,137200
animals,animals_24.txt,70x70,0.07054376602172852,375644,0.26796984672546387,137200
animals,animals_25.txt,70x70,0.14852571487426758,611986,0.28887033462524414,137200
animals,animals_26.txt,70x70,0.07702445983886719,376535,0.239959716796875,137200
animals,animals_27.txt,70x70,0.11610102653503418,539955,0.2932608127593994,137200
animals,animals_28.txt,70x70,0.11750459671020508,601723,0.3458561897277832,137200
animals,animals_29.txt,70x70,0.13471245765686035,639441,0.3685333728790283,137200
animals,animals_3.txt,70x70,0.1490485668182373,638055,0.2987973690032959,137200
animals,animals_30.txt,70x70,0.11922430992126465,510667,0.2728919982910156,137200
animals,animals_31.txt,70x70,0.08553767204284668,429775,0.2539832592010498,137200
animals,animals_32.txt,70x70,0.0890195369720459,506422,0.2567455768585205,137200
animals,animals_33.txt,70x70,0.06250572204589844,356447,0.21039485931396484,137200
animals,animals_34.txt,70x70,0.10706591606140137,507918,0.29251646995544434,137200
animals,animals_35.txt,70x70,0.1210169792175293,642735,0.32796454429626465,137200
animals,animals_36.txt,70x70,0.15138626098632812,697512,0.39818739891052246,137200
animals,animals_37.txt,70x70,0.11688804626464844,641263,0.3490443229675293,137200
animals,animals_38.txt,70x70,0.05047750473022461,404699,0.2444775104522705,137200
animals,animals_39.txt,70x70,0.09572792053222656,510248,0.32632994651794434,137200
animals,animals_4.txt,70x70,0.08986735343933105,448960,0.20613551139831543,137200
animals,animals_40.txt,70x70,0.10751008987426758,487064,0.24353480339050293,137200
animals,animals_41.txt,70x70,0.09245419502258301,623498,0.31342077255249023,137200
animals,animals_42.txt,70x70,0.0685582160949707,464823,0.2710709571838379,137200
animals,animals_43.txt,70x70,0.08001971244812012,433688,0.22844672203063965,137200
animals,animals_44.txt,70x70,0.14064431190490723,605175,0.35364437103271484,137200
animals,animals_45.txt,70x70,0.13680267333984375,580351,0.34050607681274414,137200
animals,animals_46.txt,70x70,0.06866621971130371,471044,0.3130676746368408,137200
animals,animals_47.txt,70x70,0.12101864814758301,481117,0.30307865142822266,137200
animals,animals_48.txt,70x70,0.12996888160705566,571398,0.3435051441192627,137200
animals,animals_49.txt,70x70,0.18321633338928223,599055,0.3559877872467041,137200
animals,animals_5.txt,70x70,0.13021564483642578,576998,0.2845737934112549,137200
animals,animals_50.txt,70x70,0.0828242301940918,446491,0.2293529510498047,137200
animals,animals_51.txt,70x70,0.10085773468017578,462385,0.2308638095855713,137200
animals,animals_52.txt,70x70,0.1085970401763916,511178,0.29686450958251953,137200
animals,animals_53.txt,70x70,0.10797238349914551,509307,0.23486757278442383,137200
animals,animals_54.txt,70x70,0.14382386207580566,645036,0.3315770626068115,137200
animals,animals_55.txt,70x70,0.1377551555633545,662788,0.30250120162963867,137200
animals,animals_56.txt,70x70,0.18257689476013184,759530,0.35567140579223633,137200
