category,file,grid_size,dp_time,dp_comparisons,naive_time,naive_comparisons
animals,animals_1.txt,10x10,0.0010018348693847656,7649,0.0029990673065185547,2800
animals,animals_10.txt,10x10,0.0,6166,0.002001523971557617,2800
animals,animals_100.txt,10x10,0.0019979476928710938,8434,0.002000093460083008,2800
animals,animals_11.txt,10x10,0.0010027885437011719,6992,0.002998828887939453,2800
animals,animals_12.txt,10x10,0.0023703575134277344,7337,0.005006313323974609,2800
animals,animals_13.txt,10x10,0.0019979476928710938,7224,0.004511594772338867,2800
animals,animals_14.txt,10x10,0.002998828887939453,7782,0.003999948501586914,2800
animals,animals_15.txt,10x10,0.002998828887939453,7866,0.004999876022338867,2800
animals,animals_16.txt,10x10,0.0019991397857666016,7096,0.003000020980834961,2800
animals,animals_17.txt,10x10,0.0020003318786621094,7720,0.005000114440917969,2800
animals,animals_18.txt,10x10,0.00299835205078125,6886,0.002000570297241211,2800
animals,animals_19.txt,10x10,0.005006551742553711,7481,0.004999637603759766,2800
animals,animals_2.txt,10x10,0.003000974655151367,8737,0.005994319915771484,2800
animals,animals_20.txt,10x10,0.001998424530029297,6836,0.003999471664428711,2800
animals,animals_21.txt,10x10,0.0010046958923339844,5954,0.0035326480865478516,2800
animals,animals_22.txt,10x10,0.0010075569152832031,6820,0.001996755599975586,2800
animals,animals_23.txt,10x10,0.0010039806365966797,7476,0.0029981136322021484,2800
animals,animals_24.txt,10x10,0.0019989013671875,6840,0.0039997100830078125,2800
animals,animals_25.txt,10x10,0.0029976367950439453,8252,0.004999637603759766,2800
animals,animals_26.txt,10x10,0.0030765533447265625,7787,0.004998445510864258,2800
animals,animals_27.txt,10x10,0.002071380615234375,6172,0.0019998550415039062,2800
animals,animals_28.txt,10x10,0.0009975433349609375,8363,0.0019996166229248047,2800
animals,animals_29.txt,10x10,0.001999378204345703,7194,0.003999948501586914,2800
animals,animals_3.txt,10x10,0.0010008811950683594,6742,0.0030035972595214844,2800
animals,animals_30.txt,10x10,0.0019271373748779297,8302,0.0019998550415039062,2800
animals,animals_31.txt,10x10,0.0015745162963867188,6343,0.00408172607421875,2800
animals,animals_32.txt,10x10,0.0020809173583984375,7816,0.004979372024536133,2800
animals,animals_33.txt,10x10,0.002068042755126953,7394,0.004988193511962891,2800
animals,animals_34.txt,10x10,0.0020563602447509766,7660,0.004010677337646484,2800
animals,animals_35.txt,10x10,0.0020775794982910156,6802,0.003992319107055664,2800
animals,animals_36.txt,10x10,0.00099945068359375,7372,0.005057334899902344,2800
animals,animals_37.txt,10x10,0.0018477439880371094,6793,0.0020101070404052734,2800
animals,animals_38.txt,10x10,0.002062559127807617,6846,0.003992557525634766,2800
animals,animals_39.txt,10x10,0.00299835205078125,8124,0.00400543212890625,2800
animals,animals_4.txt,10x10,0.001998424530029297,7119,0.004000186920166016,2800
animals,animals_40.txt,10x10,0.0019974708557128906,7834,0.003999948501586914,2800
animals,animals_41.txt,10x10,0.0019981861114501953,7228,0.003002166748046875,2800
animals,animals_42.txt,10x10,0.0019986629486083984,7546,0.002001523971557617,2800
animals,animals_43.txt,10x10,0.0,7202,0.002458333969116211,2800
animals,animals_44.txt,10x10,0.0019969940185546875,7104,0.0040018558502197266,2800
animals,animals_45.txt,10x10,0.0019998550415039062,7978,0.003999471664428711,2800
animals,animals_46.txt,10x10,0.001999378204345703,8610,0.001997709274291992,2800
animals,animals_47.txt,10x10,0.0030007362365722656,6367,0.003320455551147461,2800
animals,animals_48.txt,10x10,0.0019965171813964844,7098,0.0023088455200195312,2800
animals,animals_49.txt,10x10,0.0020029544830322266,9138,0.0080108642578125,2800
animals,animals_5.txt,10x10,0.001003265380859375,7573,0.0019996166229248047,2800
animals,animals_50.txt,10x10,0.0009996891021728516,7400,0.0029990673065185547,2800
animals,animals_51.txt,10x10,0.0010023117065429688,6857,0.003998994827270508,2800
animals,animals_52.txt,10x10,0.0029964447021484375,7026,0.00501251220703125,2800
animals,animals_53.txt,10x10,0.0019979476928710938,8284,0.002000093460083008,2800
animals,animals_54.txt,10x10,0.0009949207305908203,7990,0.001999378204345703,2800
animals,animals_55.txt,10x10,0.0019998550415039062,6844,0.002009153366088867,2800
animals,animals_56.txt,10x10,0.0020055770874023438,7386,0.003991365432739258,2800
animals,animals_57.txt,10x10,0.0020003318786621094,8911,0.006271839141845703,2800
animals,animals_58.txt,10x10,0.0030269622802734375,7762,0.00500035285949707,2800
animals,animals_59.txt,10x10,0.0019233226776123047,6580,0.0025017261505126953,2800
animals,animals_6.txt,10x10,0.0030078887939453125,8111,0.004988193511962891,2800
animals,animals_60.txt,10x10,0.0019321441650390625,6504,0.0029981136322021484,2800
animals,animals_61.txt,10x10,0.0009937286376953125,7773,0.0029926300048828125,2800
animals,animals_62.txt,10x10,0.0010013580322265625,7953,0.00299835205078125,2800
animals,animals_63.txt,10x10,0.0009968280792236328,6953,0.0039310455322265625,2800
animals,animals_64.txt,10x10,0.002065896987915039,7172,0.004003286361694336,2800
animals,animals_65.txt,10x10,0.0020020008087158203,8913,0.0019979476928710938,2800
animals,animals_66.txt,10x10,0.0009424686431884766,7428,0.0019974708557128906,2800
animals,animals_67.txt,10x10,0.0009963512420654297,8777,0.0029973983764648438,2800
animals,animals_68.txt,10x10,0.0009996891021728516,7843,0.0029985904693603516,2800
animals,animals_69.txt,10x10,0.002508878707885742,8174,0.0030744075775146484,2800
animals,animals_7.txt,10x10,0.0009996891021728516,7230,0.0030002593994140625,2800
animals,animals_70.txt,10x10,0.002061128616333008,8242,0.006005287170410156,2800
animals,animals_71.txt,10x10,0.0009660720825195312,6960,0.0029630661010742188,2800
animals,animals_72.txt,10x10,0.0009944438934326172,8532,0.0029993057250976562,2800
animals,animals_73.txt,10x10,0.0009255409240722656,7489,0.0019974708557128906,2800
animals,animals_74.txt,10x10,0.001990795135498047,8465,0.0019941329956054688,2800
animals,animals_75.txt,10x10,0.001949310302734375,7630,0.005053281784057617,2800
animals,animals_76.txt,10x10,0.0030612945556640625,8405,0.005937099456787109,2800
animals,animals_77.txt,10x10,0.002004861831665039,6122,0.003997802734375,2800
animals,animals_78.txt,10x10,0.0019981861114501953,7054,0.0045053958892822266,2800
animals,animals_79.txt,10x10,0.0009992122650146484,7003,0.001505136489868164,2800
animals,animals_8.txt,10x10,0.001001596450805664,7538,0.001998424530029297,2800
animals,animals_80.txt,10x10,0.0010006427764892578,6292,0.003000497817993164,2800
animals,animals_81.txt,10x10,0.001001119613647461,8238,0.0029990673065185547,2800
animals,animals_82.txt,10x10,0.0019989013671875,9652,0.003000497817993164,2800
animals,animals_83.txt,10x10,0.0019986629486083984,6570,0.0039997100830078125,2800
animals,animals_84.txt,10x10,0.002001047134399414,7610,0.001999378204345703,2800
animals,animals_85.txt,10x10,0.0019986629486083984,7418,0.004999876022338867,2800
animals,animals_86.txt,10x10,0.000995635986328125,8349,0.00299835205078125,2800
animals,animals_87.txt,10x10,0.0020074844360351562,7639,0.00400853157043457,2800
animals,animals_88.txt,10x10,0.0019986629486083984,5908,0.0029997825622558594,2800
animals,animals_89.txt,10x10,0.0014629364013671875,8374,0.003997325897216797,2800
animals,animals_9.txt,10x10,0.0,6040,0.0020003318786621094,2800
animals,animals_90.txt,10x10,0.00099945068359375,7163,0.004001617431640625,2800
animals,animals_91.txt,10x10,0.0019981861114501953,8001,0.004000663757324219,2800
animals,animals_92.txt,10x10,0.0009980201721191406,7736,0.004997730255126953,2800
animals,animals_93.txt,10x10,0.001001119613647461,7961,0.003002643585205078,2800
animals,animals_94.txt,10x10,0.002000093460083008,6675,0.0019996166229248047,2800
animals,animals_95.txt,10x10,0.001001596450805664,8899,0.0029981136322021484,2800
animals,animals_96.txt,10x10,0.0010123252868652344,6694,0.0019834041595458984,2800
animals,animals_97.txt,10x10,0.0020055770874023438,5942,0.0039997100830078125,2800
animals,animals_98.txt,10x10,0.0020008087158203125,9639,0.005998134613037109,2800
animals,animals_99.txt,10x10,0.002290010452270508,9012,0.0039904117584228516,2800
body_parts,body_parts_1.txt,10x10,0.0009989738464355469,4959,0.0019996166229248047,2100
body_parts,body_parts_10.txt,10x10,0.002000570297241211,5424,0.003999948501586914,2100
body_parts,body_parts_100.txt,10x10,0.0010001659393310547,5285,0.0019991397857666016,2100
body_parts,body_parts_11.txt,10x10,0.0,4022,0.0027430057525634766,2100
body_parts,body_parts_12.txt,10x10,0.0009982585906982422,4376,0.004000425338745117,2100
body_parts,body_parts_13.txt,10x10,0.0009927749633789062,3764,0.0010001659393310547,2100
body_parts,body_parts_14.txt,10x10,0.0019991397857666016,6124,0.001504659652709961,2100
body_parts,body_parts_15.txt,10x10,0.0010018348693847656,5035,0.0019986629486083984,2100
body_parts,body_parts_16.txt,10x10,0.0009992122650146484,3647,0.002998828887939453,2100
body_parts,body_parts_17.txt,10x10,0.001005411148071289,4921,0.0029993057250976562,2100
body_parts,body_parts_18.txt,10x10,0.0,4798,0.0029976367950439453,2100
body_parts,body_parts_19.txt,10x10,0.0030164718627929688,4925,0.0050046443939208984,2100
body_parts,body_parts_2.txt,10x10,0.000990152359008789,5883,0.0019986629486083984,2100
body_parts,body_parts_20.txt,10x10,0.0009927749633789062,4746,0.003998517990112305,2100
body_parts,body_parts_21.txt,10x10,0.0,4354,0.0019941329956054688,2100
body_parts,body_parts_22.txt,10x10,0.0009884834289550781,3542,0.0030078887939453125,2100
body_parts,body_parts_23.txt,10x10,0.002007722854614258,5173,0.004002809524536133,2100
body_parts,body_parts_24.txt,10x10,0.0010030269622802734,4943,0.004004001617431641,2100
body_parts,body_parts_25.txt,10x10,0.0009415149688720703,4508,0.001997232437133789,2100
body_parts,body_parts_26.txt,10x10,0.002228975296020508,5932,0.004001617431640625,2100
body_parts,body_parts_27.txt,10x10,0.0009987354278564453,3696,0.0019991397857666016,2100
body_parts,body_parts_28.txt,10x10,0.0010020732879638672,4170,0.0019989013671875,2100
body_parts,body_parts_29.txt,10x10,0.0009984970092773438,4008,0.002999544143676758,2100
body_parts,body_parts_3.txt,10x10,0.0010008811950683594,4565,0.0019991397857666016,2100
body_parts,body_parts_30.txt,10x10,0.0009958744049072266,6750,0.0019981861114501953,2100
body_parts,body_parts_31.txt,10x10,0.0010704994201660156,4061,0.003003835678100586,2100
body_parts,body_parts_32.txt,10x10,0.0020537376403808594,6037,0.0039370059967041016,2100
body_parts,body_parts_33.txt,10x10,0.0014812946319580078,4581,0.003081798553466797,2100
body_parts,body_parts_34.txt,10x10,0.0009737014770507812,3764,0.0030252933502197266,2100
body_parts,body_parts_35.txt,10x10,0.0009922981262207031,3856,0.003007173538208008,2100
body_parts,body_parts_36.txt,10x10,0.0019996166229248047,4997,0.004001617431640625,2100
body_parts,body_parts_37.txt,10x10,0.0010075569152832031,5365,0.0019953250885009766,2100
body_parts,body_parts_38.txt,10x10,0.0010004043579101562,5899,0.0019989013671875,2100
body_parts,body_parts_39.txt,10x10,0.0010509490966796875,4669,0.004082202911376953,2100
body_parts,body_parts_4.txt,10x10,0.0,4722,0.0019996166229248047,2100
body_parts,body_parts_40.txt,10x10,0.0,4233,0.0019941329956054688,2100
body_parts,body_parts_41.txt,10x10,0.0010058879852294922,4152,0.002994060516357422,2100
body_parts,body_parts_42.txt,10x10,0.0019989013671875,6509,0.0019998550415039062,2100
body_parts,body_parts_43.txt,10x10,0.0009307861328125,3450,0.0010745525360107422,2100
body_parts,body_parts_44.txt,10x10,0.0020704269409179688,5492,0.004010915756225586,2100
body_parts,body_parts_45.txt,10x10,0.002000093460083008,5406,0.004004001617431641,2100
body_parts,body_parts_46.txt,10x10,0.0009679794311523438,3160,0.003001689910888672,2100
