category,file,grid_size,dp_time,dp_comparisons,naive_time,naive_comparisons
animals,animals_1.txt,40x40,0.03806257247924805,169756,0.09043025970458984,44800
animals,animals_10.txt,40x40,0.03699851036071777,178270,0.0917348861694336,44800
animals,animals_100.txt,40x40,0.03450775146484375,179496,0.09248232841491699,44800
animals,animals_11.txt,40x40,0.018244504928588867,110558,0.0556788444519043,44800
animals,animals_12.txt,40x40,0.024506330490112305,123155,0.0659646987915039,44800
animals,animals_13.txt,40x40,0.043509483337402344,168138,0.08411192893981934,44800
animals,animals_14.txt,40x40,0.01941967010498047,121086,0.06034255027770996,44800
animals,animals_15.txt,40x40,0.028709888458251953,148652,0.0805656909942627,44800
animals,animals_16.txt,40x40,0.03559374809265137,176451,0.08637380599975586,44800
animals,animals_17.txt,40x40,0.017511844635009766,123896,0.08099985122680664,44800
animals,animals_18.txt,40x40,0.0274660587310791,143093,0.07790708541870117,44800
animals,animals_19.txt,40x40,0.023998498916625977,146548,0.11852645874023438,44800
animals,animals_2.txt,40x40,0.020014047622680664,127193,0.08870720863342285,44800
animals,animals_20.txt,40x40,0.03984665870666504,163030,0.09265470504760742,44800
animals,animals_21.txt,40x40,0.01618361473083496,93417,0.052574872970581055,44800
animals,animals_22.txt,40x40,0.023005962371826172,114469,0.06583285331726074,44800
animals,animals_23.txt,40x40,0.03699946403503418,160362,0.0833592414855957,44800
animals,animals_24.txt,40x40,0.03499317169189453,129445,0.06636309623718262,44800
animals,animals_25.txt,40x40,0.025162696838378906,148649,0.09801697731018066,44800
animals,animals_26.txt,40x40,0.04820513725280762,173558,0.09611654281616211,44800
animals,animals_27.txt,40x40,0.010874748229980469,66293,0.05171561241149902,44800
animals,animals_28.txt,40x40,0.0519871711730957,169747,0.09825849533081055,44800
animals,animals_29.txt,40x40,0.041390419006347656,188083,0.11016535758972168,44800
animals,animals_3.txt,40x40,0.04027700424194336,159074,0.10071706771850586,44800
animals,animals_30.txt,40x40,0.026003360748291016,119626,0.07772970199584961,44800
animals,animals_31.txt,40x40,0.0250093936920166,130849,0.07769346237182617,44800
animals,animals_32.txt,40x40,0.027178525924682617,147768,0.08351492881774902,44800
animals,animals_33.txt,40x40,0.047536611557006836,192024,0.08454513549804688,44800
animals,animals_34.txt,40x40,0.019997596740722656,144143,0.08612394332885742,44800
animals,animals_35.txt,40x40,0.02912116050720215,129322,0.0784902572631836,44800
animals,animals_36.txt,40x40,0.04401111602783203,178104,0.08599972724914551,44800
animals,animals_37.txt,40x40,0.02900075912475586,151170,0.06478667259216309,44800
animals,animals_38.txt,40x40,0.03099989891052246,155034,0.08953619003295898,44800
animals,animals_39.txt,40x40,0.028095483779907227,140772,0.06691169738769531,44800
animals,animals_4.txt,40x40,0.04150795936584473,185534,0.09674763679504395,44800
animals,animals_40.txt,40x40,0.041707754135131836,176263,0.10357928276062012,44800
animals,animals_41.txt,40x40,0.03898978233337402,172868,0.07700252532958984,44800
animals,animals_42.txt,40x40,0.026057004928588867,183101,0.10036778450012207,44800
animals,animals_43.txt,40x40,0.01599907875061035,118804,0.0692143440246582,44800
animals,animals_44.txt,40x40,0.02401280403137207,154001,0.09451746940612793,44800
animals,animals_45.txt,40x40,0.019999027252197266,124836,0.09554815292358398,44800
animals,animals_46.txt,40x40,0.032122135162353516,174892,0.05949091911315918,44800
animals,animals_47.txt,40x40,0.038526058197021484,142893,0.08706855773925781,44800
animals,animals_48.txt,40x40,0.032181501388549805,149783,0.06389331817626953,44800
animals,animals_49.txt,40x40,0.032089948654174805,154070,0.07947921752929688,44800
animals,animals_5.txt,40x40,0.024678468704223633,110178,0.060877084732055664,44800
animals,animals_50.txt,40x40,0.02299356460571289,132470,0.05973219871520996,44800
animals,animals_51.txt,40x40,0.027997493743896484,157639,0.06937885284423828,44800
animals,animals_52.txt,40x40,0.02900075912475586,162850,0.09397578239440918,44800
animals,animals_53.txt,40x40,0.03142976760864258,130001,0.07746052742004395,44800
animals,animals_54.txt,40x40,0.026000499725341797,123368,0.06801342964172363,44800
animals,animals_55.txt,40x40,0.032526254653930664,177522,0.08850884437561035,44800
animals,animals_56.txt,40x40,0.015015602111816406,97321,0.07049727439880371,44800
animals,animals_57.txt,40x40,0.03151059150695801,156628,0.0782630443572998,44800
animals,animals_58.txt,40x40,0.03851175308227539,162470,0.09657955169677734,44800
animals,animals_59.txt,40x40,0.029000043869018555,171406,0.07973170280456543,44800
animals,animals_6.txt,40x40,0.039075374603271484,151283,0.0889275074005127,44800
animals,animals_60.txt,40x40,0.045003652572631836,174070,0.10395455360412598,44800
animals,animals_61.txt,40x40,0.034491777420043945,121050,0.07474970817565918,44800
animals,animals_62.txt,40x40,0.015999317169189453,95120,0.0670011043548584,44800
animals,animals_63.txt,40x40,0.027002573013305664,123923,0.06001114845275879,44800
