category,file,grid_size,dp_time,dp_comparisons,naive_time,naive_comparisons
animals,animals_1.txt,90x90,0.19468259811401367,972654,0.46009325981140137,226800
animals,animals_10.txt,90x90,0.15149950981140137,826003,0.3864138126373291,226800
animals,animals_100.txt,90x90,0.17252683639526367,937679,0.5099563598632812,226800
animals,animals_11.txt,90x90,0.17630362510681152,969489,0.5199594497680664,226800
animals,animals_12.txt,90x90,0.2082509994506836,1022393,0.4603292942047119,226800
animals,animals_13.txt,90x90,0.29371023178100586,1204517,0.5318088531494141,226800
animals,animals_14.txt,90x90,0.22124409675598145,853357,0.5089747905731201,226800
animals,animals_15.txt,90x90,0.19690990447998047,809320,0.4449789524078369,226800
animals,animals_16.txt,90x90,0.1255180835723877,887201,0.5155074596405029,226800
animals,animals_17.txt,90x90,0.18402862548828125,823268,0.46872520446777344,226800
animals,animals_18.txt,90x90,0.12250614166259766,637841,0.47058653831481934,226800
animals,animals_19.txt,90x90,0.19403076171875,790824,0.46411895751953125,226800
animals,animals_2.txt,90x90,0.2925584316253662,1103212,0.5884840488433838,226800
animals,animals_20.txt,90x90,0.21684002876281738,969283,0.5697026252746582,226800
animals,animals_21.txt,90x90,0.24310517311096191,949067,0.5311095714569092,226800
animals,animals_22.txt,90x90,0.2021327018737793,995897,0.5953199863433838,226800
animals,animals_23.txt,90x90,0.2028813362121582,850445,0.4496288299560547,226800
animals,animals_24.txt,90x90,0.20103240013122559,955785,0.5079782009124756,226800
animals,animals_25.txt,90x90,0.13486170768737793,737334,0.42589521408081055,226800
animals,animals_26.txt,90x90,0.13167858123779297,685465,0.4335744380950928,226800
animals,animals_27.txt,90x90,0.13117527961730957,721089,0.5134663581848145,226800
animals,animals_28.txt,90x90,0.22017812728881836,1082745,0.5186862945556641,226800
animals,animals_29.txt,90x90,0.15650486946105957,812654,0.4229700565338135,226800
animals,animals_3.txt,90x90,0.18448925018310547,891455,0.507422685623169,226800
animals,animals_30.txt,90x90,0.17785382270812988,933409,0.4928605556488037,226800
animals,animals_31.txt,90x90,0.19002175331115723,919921,0.5277423858642578,226800
animals,animals_32.txt,90x90,0.21723127365112305,943593,0.5199918746948242,226800
animals,animals_33.txt,90x90,0.14693689346313477,894016,0.5203909873962402,226800
animals,animals_34.txt,90x90,0.15239834785461426,733268,0.4114406108856201,226800
animals,animals_35.txt,90x90,0.1902446746826172,875952,0.5431399345397949,226800
animals,animals_36.txt,90x90,0.1340477466583252,702403,0.4383058547973633,226800
animals,animals_37.txt,90x90,0.21050167083740234,1005242,0.5866146087646484,226800
animals,animals_38.txt,90x90,0.12750720977783203,708068,0.4717724323272705,226800
animals,animals_39.txt,90x90,0.23104333877563477,1015090,0.5125794410705566,226800
animals,animals_4.txt,90x90,0.1683952808380127,846426,0.4901309013366699,226800
animals,animals_40.txt,90x90,0.1131443977355957,566806,0.34577178955078125,226800
animals,animals_41.txt,90x90,0.16901612281799316,765929,0.4006686210632324,226800
animals,animals_42.txt,90x90,0.15298748016357422,821511,0.38524675369262695,226800
animals,animals_43.txt,90x90,0.15601444244384766,813712,0.46567773818969727,226800
animals,animals_44.txt,90x90,0.17353367805480957,897957,0.4725792407989502,226800
animals,animals_45.txt,90x90,0.10693025588989258,622077,0.41247010231018066,226800
animals,animals_46.txt,90x90,0.16601157188415527,817112,0.4908466339111328,226800
animals,animals_47.txt,90x90,0.1528620719909668,815594,0.4178273677825928,226800
animals,animals_48.txt,90x90,0.26868653297424316,1155526,0.5859763622283936,226800
animals,animals_49.txt,90x90,0.2812037467956543,1244191,0.6927797794342041,226800
animals,animals_5.txt,90x90,0.3080477714538574,1245432,0.6487565040588379,226800
animals,animals_50.txt,90x90,0.22505807876586914,901464,0.4968092441558838,226800
animals,animals_51.txt,90x90,0.21653175354003906,1016758,0.5519969463348389,226800
animals,animals_52.txt,90x90,0.12413334846496582,598686,0.3711671829223633,226800
animals,animals_53.txt,90x90,0.10651040077209473,650410,0.4113893508911133,226800
animals,animals_54.txt,90x90,0.1817164421081543,775806,0.45716142654418945,226800
animals,animals_55.txt,90x90,0.22397541999816895,1093218,0.5604057312011719,226800
animals,animals_56.txt,90x90,0.1615128517150879,958142,0.5716180801391602,226800
animals,animals_57.txt,90x90,0.16344380378723145,764111,0.45128369331359863,226800
animals,animals_58.txt,90x90,0.28311800956726074,1055331,0.5598387718200684,226800
animals,animals_59.txt,90x90,0.1943976879119873,824189,0.5101971626281738,226800
animals,animals_6.txt,90x90,0.1395270824432373,688588,0.3634958267211914,226800
animals,animals_60.txt,90x90,0.1605234146118164,702093,0.4161958694458008,226800
animals,animals_61.txt,90x90,0.25142383575439453,1082980,0.562333345413208,226800
animals,animals_62.txt,90x90,0.15950489044189453,803471,0.4422121047973633,226800
animals,animals_63.txt,90x90,0.18413877487182617,878656,0.46950459480285645,226800
animals,animals_64.txt,90x90,0.16132354736328125,939834,0.4718742370605469,226800
animals,animals_65.txt,90x90,0.13979125022888184,683640,0.45442748069763184,226800
animals,animals_66.txt,90x90,0.19202136993408203,1003039,0.4575176239013672,226800
animals,animals_67.txt,90x90,0.14701128005981445,903956,0.44261646270751953,226800
animals,animals_68.txt,90x90,0.20101189613342285,952137,0.5254790782928467,226800
animals,animals_69.txt,90x90,0.2846810817718506,1218612,0.5837829113006592,226800
animals,animals_7.txt,90x90,0.19373512268066406,857848,0.542304515838623,226800
animals,animals_70.txt,90x90,0.2160639762878418,983644,0.5005512237548828,226800
animals,animals_71.txt,90x90,0.12777447700500488,646958,0.36269378662109375,226800
animals,animals_72.txt,90x90,0.20844316482543945,866787,0.49337267875671387,226800
animals,animals_73.txt,90x90,0.11853718757629395,719381,0.421825647354126,226800
animals,animals_74.txt,90x90,0.22029519081115723,821574,0.42633843421936035,226800
animals,animals_75.txt,90x90,0.30680346488952637,1243581,0.6052720546722412,226800
animals,animals_76.txt,90x90,0.1841447353363037,683275,0.4807138442993164,226800
animals,animals_77.txt,90x90,0.21535181999206543,887761,0.47637200355529785,226800
animals,animals_78.txt,90x90,0.23401570320129395,1093764,0.56292724609375,226800
animals,animals_79.txt,90x90,0.22981667518615723,895654,0.45720386505126953,226800
animals,animals_8.txt,90x90,0.17307710647583008,871260,0.4791414737701416,226800
animals,animals_80.txt,90x90,0.13692998886108398,761137,0.402390718460083,226800
animals,animals_81.txt,90x90,0.22257471084594727,1027654,0.4766359329223633,226800
animals,animals_82.txt,90x90,0.2086799144744873,853691,0.5132153034210205,226800
animals,animals_83.txt,90x90,0.17139577865600586,725690,0.4615046977996826,226800
animals,animals_84.txt,90x90,0.20435595512390137,1008358,0.5534145832061768,226800
animals,animals_85.txt,90x90,0.24830293655395508,1180183,0.5682637691497803,226800
animals,animals_86.txt,90x90,0.33104729652404785,1383566,0.6470339298248291,226800
animals,animals_87.txt,90x90,0.16623544692993164,860473,0.49328017234802246,226800
animals,animals_88.txt,90x90,0.13033437728881836,657152,0.40491485595703125,226800
animals,animals_89.txt,90x90,0.15685367584228516,867225,0.45106935501098633,226800
animals,animals_9.txt,90x90,0.20594549179077148,858034,0.4958536624908447,226800
animals,animals_90.txt,90x90,0.17748308181762695,832496,0.5299463272094727,226800
animals,animals_91.txt,90x90,0.19016671180725098,931590,0.40735769271850586,226800
animals,animals_92.txt,90x90,0.18221473693847656,941345,0.44388365745544434,226800
animals,animals_93.txt,90x90,0.16149497032165527,899189,0.4364645481109619,226800
animals,animals_94.txt,90x90,0.24120306968688965,940608,0.4470984935760498,226800
animals,animals_95.txt,90x90,0.21306085586547852,843468,0.42759108543395996,226800
animals,animals_96.txt,90x90,0.12998247146606445,767861,0.47687792778015137,226800
animals,animals_97.txt,90x90,0.2536463737487793,1031885,0.5218183994293213,226800
animals,animals_98.txt,90x90,0.14829611778259277,880922,0.4844624996185303,226800
animals,animals_99.txt,90x90,0.15573787689208984,811714,0.4197418689727783,226800
body_parts,body_parts_1.txt,90x90,0.09606671333312988,478377,0.2655932903289795,170100
body_parts,body_parts_10.txt,90x90,0.1052093505859375,485640,0.3145120143890381,170100
body_parts,body_parts_100.txt,90x90,0.060411930084228516,305983,0.1977694034576416,170100
body_parts,body_parts_11.txt,90x90,0.16785025596618652,607792,0.36243200302124023,170100
body_parts,body_parts_12.txt,90x90,0.1977834701538086,681940,0.3539249897003174,170100
body_parts,body_parts_13.txt,90x90,0.04100298881530762,274486,0.1825275421142578,170100
body_parts,body_parts_14.txt,90x90,0.10919976234436035,467962,0.21592473983764648,170100
body_parts,body_parts_15.txt,90x90,0.12775111198425293,492089,0.31040024757385254,170100
body_parts,body_parts_16.txt,90x90,0.1743624210357666,602589,0.3534269332885742,170100
body_parts,body_parts_17.txt,90x90,0.08044672012329102,364575,0.21513962745666504,170100
body_parts,body_parts_18.txt,90x90,0.07945084571838379,466653,0.25560617446899414,170100
body_parts,body_parts_19.txt,90x90,0.17103171348571777,609123,0.3643980026245117,170100
body_parts,body_parts_2.txt,90x90,0.13278651237487793,491377,0.25706005096435547,170100
body_parts,body_parts_20.txt,90x90,0.06964850425720215,371498,0.21588611602783203,170100
body_parts,body_parts_21.txt,90x90,0.06785011291503906,403165,0.24931001663208008,170100
body_parts,body_parts_22.txt,90x90,0.13194656372070312,646567,0.40854334831237793,170100
body_parts,body_parts_23.txt,90x90,0.10650062561035156,482147,0.28540992736816406,170100
body_parts,body_parts_24.txt,90x90,0.11274981498718262,476480,0.30722737312316895,170100
body_parts,body_parts_25.txt,90x90,0.11393928527832031,380065,0.2293860912322998,170100
body_parts,body_parts_26.txt,90x90,0.1730949878692627,766108,0.3962376117706299,170100
body_parts,body_parts_27.txt,90x90,0.16853880882263184,627101,0.36247825622558594,170100
body_parts,body_parts_28.txt,90x90,0.0955052375793457,526307,0.25991249084472656,170100
body_parts,body_parts_29.txt,90x90,0.17563581466674805,604391,0.3058013916015625,170100
body_parts,body_parts_3.txt,90x90,0.1435539722442627,685619,0.41312456130981445,170100
body_parts,body_parts_30.txt,90x90,0.04754328727722168,368905,0.26200079917907715,170100
body_parts,body_parts_31.txt,90x90,0.1127009391784668,478489,0.2770516872406006,170100
body_parts,body_parts_32.txt,90x90,0.0942697525024414,380784,0.21105074882507324,170100
body_parts,body_parts_33.txt,90x90,0.06792759895324707,302646,0.21579241752624512,170100
body_parts,body_parts_34.txt,90x90,0.08052611351013184,481916,0.3136179447174072,170100
body_parts,body_parts_35.txt,90x90,0.11776089668273926,503768,0.2738630771636963,170100
body_parts,body_parts_36.txt,90x90,0.18822336196899414,636529,0.41813111305236816,170100
body_parts,body_parts_37.txt,90x90,0.1990494728088379,700127,0.3675229549407959,170100
body_parts,body_parts_38.txt,90x90,0.09169745445251465,535581,0.3443303108215332,170100
body_parts,body_parts_39.txt,90x90,0.08693265914916992,392309,0.22052741050720215,170100
body_parts,body_parts_4.txt,90x90,0.10490298271179199,474726,0.30179929733276367,170100
body_parts,body_parts_40.txt,90x90,0.15746808052062988,631700,0.3284447193145752,170100
body_parts,body_parts_41.txt,90x90,0.1381380558013916,554376,0.39017391204833984,170100
body_parts,body_parts_42.txt,90x90,0.0944359302520752,482076,0.3058638572692871,170100
body_parts,body_parts_43.txt,90x90,0.1085667610168457,495457,0.28920602798461914,170100
body_parts,body_parts_44.txt,90x90,0.09250712394714355,357440,0.25092601776123047,170100
body_parts,body_parts_45.txt,90x90,0.05204510688781738,332863,0.2238166332244873,170100
body_parts,body_parts_46.txt,90x90,0.0785224437713623,445202,0.2859375476837158,170100
body_parts,body_parts_47.txt,90x90,0.18257713317871094,675400,0.4032318592071533,170100
body_parts,body_parts_48.txt,90x90,0.12140393257141113,487059,0.29760217666625977,170100
body_parts,body_parts_49.txt,90x90,0.09092473983764648,356754,0.2662923336029053,170100
body_parts,body_parts_5.txt,90x90,0.10493278503417969,443041,0.3242378234863281,170100
body_parts,body_parts_50.txt,90x90,0.08145022392272949,394921,0.2537379264831543,170100
body_parts,body_parts_51.txt,90x90,0.16101646423339844,602670,0.3701441287994385,170100
body_parts,body_parts_52.txt,90x90,0.1145172119140625,425047,0.22908234596252441,170100
body_parts,body_parts_53.txt,90x90,0.03549814224243164,261558,0.2110600471496582,170100
body_parts,body_parts_54.txt,90x90,0.0925455093383789,387443,0.24359369277954102,170100
body_parts,body_parts_55.txt,90x90,0.12107276916503906,429981,0.29747653007507324,170100
body_parts,body_parts_56.txt,90x90,0.13003063201904297,612383,0.35756397247314453,170100
